

















-192,970,347
-214,991,388
-195,935,395
-214,954,347
-174,942,314
-190,955,316
-202,905,325
-173,895,332
-207,933,294
-231,910,283
-188,914,302
-207,901,286
-210,883,226
-210,890,201
-234,941,244
-204,931,280
-224,922,212
-215,881,166
-172,858,104
-210,872,24
-234,874,87
-176,905,175
-189,914,149
-202,879,111
-199,870,104
-231,822,75
-229,802,100
-173,826,122
-202,834,155
-180,831,136
-256,931,159
-196,916,116
-247,923,68
-199,958,195
-268,1003,259
-169,962,211
-220,1037,182
-200,988,284
-183,944,150
-264,944,256
-187,913,245
-192,966,188
-223,929,215
-183,958,286
-237,908,284
-221,939,239
-188,957,276
-225,892,220
-147,989,247
-165,976,255
-184,927,252
-158,941,301
-172,907,314
-199,908,300
-208,937,327
-194,924,325
-176,925,314
-187,902,314
-190,890,316
-175,908,298
-175,905,281
-201,917,297
-201,922,313
-208,900,297


















-,-,-
-179,925,298
-214,908,266
-209,909,278
-202,927,291
-200,930,305
-211,984,304
-202,978,328
-204,973,289
-225,958,296
-179,967,312
-201,990,353
-184,957,328
-200,964,308
-178,927,288
-172,925,276
-197,946,239
-200,955,280
-179,960,282
-196,954,265
-165,945,207
-169,917,180
-171,913,172
-153,899,178
-177,848,181
-166,845,128
-190,896,117
-190,884,87
-215,929,33
-189,967,43
-190,883,74
-223,800,79
-190,772,73
-185,793,94
-198,833,72
-194,851,46
-202,905,37
-236,976,119
-184,906,107
-259,946,116
-187,899,115
-205,1019,196
-173,955,111
-233,1036,142
-159,922,179
-180,933,86
-190,985,190
-147,884,241
-175,1011,200
-183,1023,247
-226,939,195
-145,971,163
-174,911,202
-215,873,234
-196,941,284
-171,990,262
-173,991,224
-175,979,250
-182,966,291
-171,960,291
-183,971,311
-202,931,324
-180,926,313
-175,889,302
-184,899,304
-175,918,315
-186,909,301
-200,926,285


















-,-,-
-160,927,285
-152,929,298
-199,914,284
-185,922,295
-199,920,258
-180,932,289
-199,939,297
-200,975,313
-159,957,330
-173,985,320
-131,953,351
-167,994,356
-180,972,307
-164,968,299
-159,948,301
-201,934,293
-144,945,306
-179,930,275
-178,905,262
-150,908,272
-188,914,256
-168,915,243
-153,908,241
-170,943,191
-168,948,221
-164,932,208
-184,907,189
-169,926,140
-197,897,106
-176,874,79
-189,861,91
-147,818,124
-140,792,119
-177,824,105
-149,846,106
-169,874,101
-160,875,102
-189,884,101
-208,922,169
-192,932,159
-213,1016,175
-190,1011,211
-190,984,113
-164,1014,238
-186,957,170
-147,904,253
-187,869,124
-201,993,212
-142,915,265
-173,879,174
-171,916,214
-184,866,218
-165,988,223
-171,1050,297
-227,991,347
-197,996,343
-144,1028,283
-132,984,250
-167,931,291
-162,919,332
-176,918,319
-161,911,283
-145,922,280
-180,906,288
-155,907,311
-135,904,292
-191,925,302
-193,925,289
-176,913,269


















-,-,-
-136,990,323
-147,959,334
-169,963,289
-184,971,278
-198,970,288
-157,1011,327
-186,997,312
-180,967,310
-149,971,301
-173,946,219
-152,909,213
-157,906,239
-169,886,229
-176,933,256
-143,929,280
-167,950,179
-170,976,198
-137,946,186
-188,919,127
-160,888,129
-169,856,112
-161,817,152
-152,875,127
-163,940,107
-168,893,79
-163,840,68
-158,848,126
-147,840,135
-164,877,114
-163,905,129
-175,875,35
-210,969,154
-150,915,145
-237,976,130
-156,965,205
-189,983,88
-175,981,228
-156,917,149
-208,982,158
-140,892,199
-147,962,153
-155,975,243
-142,902,241
-109,1008,227
-118,995,218
-208,898,198
-163,977,316
-143,1088,315
-131,1095,269
-169,979,224
-156,907,240
-128,887,302
-143,915,328
-114,926,279
-197,926,264
-207,919,254
-172,916,266


















-,-,-
-139,942,285
-184,922,241
-178,922,243
-171,944,278
-173,959,296
-180,977,266
-165,968,284
-170,1024,260
-153,1010,274
-113,1021,299
-152,984,277
-142,934,249
-149,935,272
-154,937,246
-132,924,248
-136,928,273
-128,948,262
-119,934,260
-125,938,219
-136,949,221
-131,920,201
-157,917,193
-151,952,198
-142,932,176
-148,921,118
-146,908,123
-141,882,116
-134,859,96
-137,844,83
-162,804,58
-137,807,62
-116,839,69
-169,892,116
-163,866,117
-204,877,96
-201,926,188
-187,912,102
-150,953,155
-213,1032,130
-159,969,223
-142,959,168
-142,970,186
-136,885,192
-156,977,199
-160,908,211
-148,916,215
-124,1008,246
-181,916,229
-203,933,246
-153,1056,254
-127,1083,310
-135,1031,298
-143,956,237
-141,895,256
-145,900,305
-144,934,303
-129,940,286
-142,940,268
-165,929,259
-151,933,257


















-,-,-
-138,936,268
-143,964,287
-166,967,265
-162,997,276
-160,984,283
-156,1000,256
-157,1039,264
-142,979,306
-161,981,240
-138,974,276
-144,937,264
-153,946,267
-152,917,228
-123,884,220
-145,932,238
-159,927,232
-138,962,211
-132,1059,208
-160,1000,218
-130,898,130
-130,856,146
-131,838,119
-159,804,66
-164,855,71
-110,840,114
-134,807,108
-165,818,104
-134,869,120
-171,877,102
-178,907,92
-154,909,171
-183,882,96
-226,945,172
-190,1034,149
-149,961,187
-169,1033,165
-172,923,174
-142,864,158
-111,985,197
-159,870,209
-139,921,200
-158,983,259
-241,1015,295
-181,1143,295
-112,1119,267
-134,1004,288
-141,896,295
-127,862,302
-132,907,289
-127,945,294
-174,948,274
-221,915,238


















-,-,-
-131,990,332
-161,1007,316
-193,996,271
-183,988,294
-143,983,301
-146,973,265
-156,959,269
-147,945,249
-166,956,272
-148,942,270
-139,960,242
-154,921,236
-135,901,173
-142,912,231
-121,892,244
-136,959,238
-131,931,209
-152,938,176
-145,937,193
-143,888,141
-152,877,128
-126,818,133
-142,752,126
-136,756,152
-157,832,165
-168,880,147
-159,920,134
-174,965,175
-159,959,160
-178,988,175
-163,947,209
-184,972,204
-161,935,224
-157,993,213
-172,957,237
-164,991,221
-144,874,256
-156,915,196
-140,953,224
-160,860,242
-152,892,249
-151,963,269
-188,959,301
-162,1070,319
-122,1107,320
-152,1001,294
-137,918,290
-86,875,313
-185,892,302
-166,919,279
-162,948,283
-164,937,278


















-,-,-
-142,970,299
-147,987,333
-158,953,289
-181,1012,234
-181,1023,324
-139,983,315
-165,984,292
-122,945,290
-154,966,281
-150,912,284
-158,938,245
-149,919,272
-106,932,206
-147,937,229
-141,947,237
-133,964,208
-124,930,202
-125,894,157
-140,872,130
-129,797,111
-132,722,85
-155,716,76
-150,740,101
-148,867,158
-138,893,154
-197,945,136
-149,945,144
-171,1004,88
-198,996,205
-135,934,162
-182,1030,175
-126,938,216
-107,1002,160
-125,976,228
-148,941,253
-123,967,212
-135,939,213
-140,1011,223
-170,948,204
-167,915,245
-161,950,280
-122,994,300
-127,998,295
-192,961,262
-160,973,266
-149,974,287
-133,963,325
-121,925,322
-108,901,270
-133,912,283
-161,907,287
-193,917,290


















-,-,-
-137,929,273
-160,937,284
-157,927,276
-167,944,290
-175,942,291
-156,956,298
-174,991,300
-176,992,306
-173,1018,281
-149,1010,296
-129,1005,343
-156,941,316
-156,918,233
-168,940,259
-164,899,264
-162,932,234
-147,926,244
-176,1002,198
-153,925,181
-159,937,125
-152,981,150
-147,950,143
-127,887,154
-167,862,84
-184,853,61
-158,850,54
-176,781,32
-170,764,8
-158,830,57
-173,858,52
-162,868,48
-176,918,82
-199,929,63
-192,947,80
-176,985,131
-178,1048,134
-206,939,143
-161,965,137
-166,983,132
-166,901,121
-157,974,191
-147,960,175
-110,1057,166
-159,911,198
-146,991,187
-154,964,190
-188,963,260
-153,1036,294
-141,1022,270
-154,985,247
-153,945,220
-141,916,257
-128,918,294
-150,938,277
-155,939,242
-193,919,218


















-,-,-
-140,945,258
-165,939,235
-162,945,237
-160,947,264
-158,940,261
-157,984,256
-170,1010,278
-162,999,292
-165,1008,267
-150,977,245
-148,962,238
-149,992,320
-165,970,260
-157,959,207
-126,994,227
-152,939,196
-152,975,211
-155,953,177
-133,962,129
-126,965,130
-137,935,118
-154,894,147
-154,859,96
-162,833,61
-152,841,56
-145,834,43
-156,781,50
-162,823,52
-131,815,41
-188,856,31
-167,867,58
-178,891,32
-188,920,127
-150,963,110
-212,1023,145
-159,971,139
-210,992,105
-150,948,106
-199,1032,139
-153,980,216
-162,955,169
-153,985,161
-176,897,190
-156,895,181
-107,978,198
-168,966,217
-179,1001,282
-179,1036,281
-181,1025,232
-143,996,238
-138,946,259
-150,927,279
-159,915,278
-150,921,251
-121,924,257
-136,946,285
-159,931,248
-195,924,240


















-,-,-
-126,955,278
-161,950,260
-158,959,266
-167,962,277
-159,994,266
-163,1016,272
-148,991,270
-170,1000,255
-137,992,318
-169,949,300
-165,949,257
-136,963,288
-172,901,247
-167,919,219
-146,912,224
-181,936,211
-155,943,216
-191,987,218
-172,924,177
-176,941,167
-157,920,157
-162,900,127
-193,920,85
-157,890,79
-188,862,74
-175,821,41
-169,783,55
-173,822,63
-162,871,60
-161,878,57
-152,853,50
-186,926,131
-197,892,70
-243,910,90
-190,944,182
-195,1019,118
-201,966,185
-159,910,127
-192,1006,178
-153,945,228
-164,1002,137
-188,1019,194
-164,964,214
-148,920,208
-171,855,189
-147,933,228
-147,993,294
-163,1021,310
-142,1045,261
-158,980,232
-176,955,259
-155,955,275
-159,967,289
-112,937,266
-120,924,226
-126,917,248
-142,927,286


















-,-,-
-120,939,260
-142,962,263
-150,983,276
-166,993,260
-161,1038,292
-147,1004,307
-156,969,261
-140,990,288
-142,972,291
-173,933,300
-145,944,319
-168,915,262
-152,922,259
-113,952,274
-174,933,244
-131,911,267
-121,936,271
-126,968,241
-141,942,255
-156,912,236
-159,898,216
-154,887,199
-169,857,148
-165,865,114
-162,877,134
-139,843,105
-160,780,121
-173,744,96
-165,795,92
-159,898,125
-158,902,101
-147,888,115
-196,947,161
-174,928,141
-240,1028,195
-174,983,215
-170,1007,167
-181,969,240
-148,896,164
-156,851,186
-151,989,163
-174,952,255
-179,891,210
-173,1056,229
-175,941,230
-199,848,193
-130,907,210
-147,901,254
-168,980,317
-131,1079,320
-140,1045,282
-129,1008,273
-136,981,277
-163,942,304
-154,939,319
-167,915,283
-143,892,284
-109,890,298
-109,904,299
-122,952,358
-124,949,278
-69,954,301
