








-483.0,198.0,3.0
-234.0,142.0,154.0
-176.0,136.0,252.0
-100.0,91.0,383.0
30.0,228.0,552.0
109.0,244.0,793.0
93.0,193.0,1183.0
-30.0,-190.0,1998.0
-75.0,-226.0,2002.0
-114.0,-240.0,2021.0
-70.0,-30.0,2040.0
-50.0,95.0,2040.0
19.0,321.0,1976.0
124.0,538.0,1512.0
-35.0,385.0,1522.0
36.0,386.0,1530.0
48.0,256.0,1112.0
-2.0,208.0,1091.0
-59.0,111.0,907.0
-236.0,-32.0,442.0
-220.0,-18.0,468.0
-261.0,-30.0,352.0
-338.0,18.0,-114.0
-361.0,39.0,-200.0
-384.0,51.0,-194.0
-362.0,166.0,42.0
-322.0,195.0,134.0
-269.0,140.0,235.0
-72.0,118.0,540.0
-47.0,68.0,781.0
-39.0,-17.0,1006.0
-42.0,-176.0,1268.0
-26.0,-169.0,1350.0
12.0,-162.0,1529.0
34.0,-192.0,1978.0
63.0,-58.0,1996.0
63.0,-103.0,2010.0
72.0,-196.0,1728.0
60.0,-148.0,1673.0
35.0,-173.0,1690.0
76.0,-106.0,1696.0
68.0,-125.0,1611.0
52.0,-88.0,1523.0
28.0,-20.0,1198.0
-4.0,0.0,1062.0
-63.0,-13.0,916.0
-192.0,26.0,370.0
-258.0,40.0,156.0
-373.0,74.0,52.0
-566.0,130.0,150.0
-609.0,156.0,188.0
-664.0,213.0,289.0
-774.0,238.0,340.0
-793.0,265.0,359.0
-813.0,261.0,422.0
-848.0,258.0,598.0
-852.0,222.0,591.0
-854.0,196.0,589.0
-856.0,154.0,524.0
-856.0,186.0,539.0
-840.0,238.0,559.0
-822.0,290.0,456.0
-820.0,234.0,533.0
-811.0,191.0,564.0
-828.0,234.0,578.0
-833.0,229.0,591.0
-832.0,224.0,535.0
-818.0,216.0,516.0
-819.0,240.0,543.0
-822.0,253.0,575.0


















 -,-,-
-775.0,447.0,435.0
-788.0,416.0,489.0
-800.0,486.0,494.0
-783.0,502.0,490.0
-773.0,506.0,439.0
-700.0,462.0,268.0
-659.0,426.0,134.0
-578.0,375.0,-86.0
-276.0,212.0,-258.0
-211.0,140.0,-87.0
-109.0,61.0,99.0
180.0,106.0,346.0
300.0,197.0,441.0
397.0,141.0,793.0
520.0,190.0,1804.0
492.0,338.0,1768.0
479.0,484.0,1897.0
-968.0,1020.0,1530.0
-242.0,931.0,1443.0
87.0,666.0,1742.0
558.0,528.0,2040.0
541.0,469.0,1842.0
471.0,418.0,1611.0
324.0,166.0,1208.0
257.0,51.0,1048.0
137.0,-6.0,854.0
-110.0,-24.0,650.0
-144.0,-29.0,460.0
-234.0,-98.0,268.0
-428.0,-230.0,-218.0
-464.0,-226.0,-371.0
-474.0,-137.0,-372.0
-454.0,122.0,-98.0
-444.0,154.0,57.0
-458.0,201.0,144.0
-338.0,400.0,262.0
-315.0,431.0,414.0
-281.0,353.0,629.0
-188.0,326.0,1054.0
-190.0,339.0,1128.0
-186.0,354.0,1201.0
-172.0,346.0,1314.0
-162.0,366.0,1448.0
-164.0,362.0,1565.0
-180.0,530.0,1740.0
-156.0,598.0,1829.0
-147.0,582.0,1764.0
-134.0,502.0,1336.0
-142.0,465.0,1315.0
-152.0,404.0,1339.0
-162.0,302.0,1278.0
-176.0,265.0,1218.0
-215.0,229.0,1153.0
-252.0,228.0,966.0
-274.0,149.0,819.0
-322.0,98.0,583.0
-466.0,60.0,196.0
-502.0,34.0,69.0
-590.0,29.0,47.0
-758.0,106.0,164.0
-757.0,207.0,259.0
-770.0,303.0,389.0
-762.0,430.0,500.0
-805.0,346.0,481.0
-840.0,305.0,486.0
-868.0,398.0,450.0
-877.0,417.0,463.0
-866.0,466.0,501.0
-842.0,438.0,574.0
-851.0,391.0,547.0
-859.0,309.0,495.0
-868.0,216.0,462.0
-862.0,310.0,507.0
-849.0,296.0,541.0
-850.0,196.0,464.0
-845.0,210.0,460.0
-831.0,215.0,444.0
-844.0,280.0,480.0
-835.0,288.0,463.0


















 -,-,-
-748.0,564.0,646.0
-675.0,654.0,527.0
-534.0,544.0,176.0
-475.0,412.0,10.0
-365.0,271.0,-156.0
-88.0,98.0,-224.0
-3.0,85.0,-57.0
104.0,111.0,244.0
316.0,356.0,818.0
289.0,481.0,1012.0
270.0,532.0,1334.0
54.0,396.0,1932.0
-43.0,330.0,1968.0
-53.0,515.0,2004.0
32.0,944.0,2040.0
116.0,951.0,2040.0
243.0,973.0,1994.0
394.0,694.0,1660.0
409.0,550.0,1519.0
336.0,316.0,1203.0
124.0,-52.0,602.0
47.0,-131.0,417.0
-105.0,-219.0,145.0
-434.0,-334.0,-404.0
-464.0,-233.0,-361.0
-478.0,-118.0,-420.0
-410.0,70.0,-456.0
-321.0,126.0,-163.0
-190.0,200.0,138.0
8.0,280.0,372.0
113.0,295.0,502.0
199.0,247.0,709.0
316.0,262.0,1560.0
250.0,239.0,1678.0
188.0,411.0,1856.0
36.0,570.0,2040.0
22.0,418.0,2040.0
23.0,382.0,1995.0
-2.0,470.0,1660.0
16.0,416.0,1823.0
74.0,348.0,1779.0
82.0,254.0,1062.0
46.0,224.0,1202.0
90.0,116.0,1174.0
74.0,28.0,818.0
41.0,19.0,698.0
-82.0,44.0,329.0
-480.0,18.0,-320.0
-560.0,-70.0,-111.0
-596.0,-46.0,175.0
-548.0,356.0,478.0
-589.0,354.0,332.0
-689.0,262.0,286.0
-856.0,174.0,502.0
-887.0,179.0,596.0
-859.0,208.0,797.0
-804.0,342.0,740.0
-800.0,314.0,580.0
-849.0,235.0,458.0
-942.0,358.0,796.0
-882.0,120.0,835.0
-818.0,186.0,618.0
-764.0,438.0,254.0
-808.0,298.0,477.0
-841.0,222.0,494.0
-834.0,32.0,492.0
-808.0,136.0,537.0
-810.0,145.0,494.0
-870.0,180.0,630.0


















 -,-,-
-591.0,272.0,789.0
-565.0,467.0,710.0
-550.0,548.0,244.0
-552.0,497.0,199.0
-528.0,436.0,240.0
-406.0,344.0,220.0
-353.0,297.0,80.0
-265.0,262.0,51.0
-28.0,188.0,262.0
2.0,199.0,404.0
49.0,179.0,611.0
84.0,162.0,1012.0
117.0,192.0,1284.0
106.0,367.0,1575.0
158.0,860.0,2020.0
216.0,813.0,2030.0
240.0,829.0,2035.0
262.0,966.0,2040.0
288.0,982.0,1913.0
302.0,886.0,1967.0
314.0,486.0,1174.0
251.0,498.0,875.0
152.0,384.0,672.0
-76.0,34.0,340.0
-165.0,-21.0,228.0
-233.0,-27.0,14.0
-376.0,-98.0,-414.0
-388.0,-112.0,-390.0
-393.0,-97.0,-337.0
-350.0,26.0,-90.0
-316.0,61.0,-34.0
-276.0,148.0,24.0
-80.0,464.0,324.0
-5.0,623.0,501.0
53.0,660.0,586.0
110.0,418.0,772.0
127.0,371.0,800.0
219.0,381.0,823.0
548.0,760.0,1562.0
591.0,691.0,1749.0
557.0,710.0,1895.0
504.0,854.0,2040.0
498.0,904.0,2018.0
477.0,929.0,1882.0
476.0,888.0,1592.0
473.0,796.0,1477.0
409.0,637.0,1350.0
210.0,324.0,910.0
155.0,305.0,789.0
65.0,262.0,659.0
-162.0,198.0,486.0
-208.0,157.0,469.0
-285.0,122.0,441.0
-422.0,126.0,404.0
-470.0,153.0,370.0
-524.0,273.0,350.0
-648.0,454.0,372.0
-673.0,452.0,370.0
-718.0,397.0,394.0
-742.0,276.0,536.0
-785.0,239.0,512.0
-760.0,334.0,531.0
-736.0,520.0,468.0
-737.0,443.0,521.0
-744.0,406.0,541.0
-758.0,430.0,516.0
-745.0,431.0,519.0
-752.0,471.0,548.0
-706.0,472.0,524.0
-748.0,409.0,468.0
-768.0,386.0,483.0
-852.0,380.0,674.0
-846.0,370.0,702.0
-826.0,429.0,578.0
-818.0,378.0,508.0
-804.0,370.0,545.0
-780.0,408.0,562.0
-780.0,332.0,602.0
-795.0,312.0,517.0
-821.0,254.0,487.0
-876.0,68.0,436.0
-837.0,202.0,600.0


















 -,-,-
-796.0,371.0,441.0
-742.0,312.0,484.0
-648.0,254.0,376.0
-581.0,251.0,314.0
-499.0,270.0,208.0
-268.0,286.0,98.0
-173.0,292.0,160.0
-120.0,293.0,233.0
48.0,140.0,498.0
87.0,4.0,605.0
200.0,-209.0,865.0
256.0,-252.0,1912.0
206.0,-96.0,1976.0
154.0,172.0,2008.0
100.0,546.0,2040.0
123.0,559.0,2040.0
213.0,568.0,2040.0
402.0,298.0,2040.0
472.0,256.0,1920.0
524.0,75.0,1507.0
268.0,-322.0,470.0
173.0,-374.0,420.0
53.0,-413.0,210.0
-186.0,-298.0,-360.0
-247.0,-229.0,-553.0
-312.0,-146.0,-654.0
-334.0,-34.0,-620.0
-307.0,-34.0,-499.0
-197.0,49.0,-294.0
78.0,312.0,206.0
147.0,319.0,518.0
151.0,231.0,910.0
188.0,198.0,1298.0
196.0,196.0,1331.0
219.0,125.0,1427.0
176.0,-4.0,1728.0
206.0,192.0,1884.0
195.0,347.0,1962.0
180.0,612.0,2040.0
175.0,546.0,2040.0
191.0,405.0,2036.0
222.0,62.0,1768.0
251.0,-12.0,1700.0
277.0,-88.0,1438.0
198.0,-260.0,618.0
130.0,-284.0,462.0
8.0,-270.0,260.0
-238.0,-36.0,176.0
-297.0,48.0,187.0
-383.0,156.0,249.0
-572.0,244.0,416.0
-603.0,299.0,453.0
-643.0,359.0,499.0
-740.0,306.0,470.0
-758.0,262.0,497.0
-767.0,223.0,482.0
-772.0,136.0,418.0
-750.0,302.0,534.0
-748.0,471.0,667.0
-770.0,472.0,662.0
-782.0,362.0,617.0
-783.0,274.0,672.0
-782.0,262.0,716.0
-763.0,338.0,582.0
-760.0,268.0,540.0
-784.0,126.0,792.0
-774.0,174.0,644.0
-776.0,212.0,608.0
-766.0,292.0,536.0
-772.0,314.0,593.0
-783.0,287.0,603.0
-770.0,314.0,658.0
-776.0,275.0,602.0


















 -,-,-
-718.0,470.0,659.0
-705.0,444.0,578.0
-652.0,392.0,542.0
-590.0,407.0,516.0
-503.0,401.0,394.0
-270.0,296.0,42.0
-211.0,224.0,-72.0
-127.0,128.0,-25.0
64.0,-36.0,346.0
83.0,0.0,591.0
167.0,196.0,920.0
188.0,404.0,1576.0
98.0,207.0,1725.0
-24.0,132.0,1883.0
-238.0,372.0,2040.0
-191.0,566.0,2040.0
-137.0,569.0,2040.0
-2.0,380.0,2040.0
9.0,299.0,2021.0
61.0,287.0,1749.0
112.0,110.0,890.0
37.0,-120.0,703.0
-41.0,-252.0,463.0
-218.0,-96.0,154.0
-240.0,-39.0,132.0
-279.0,-42.0,23.0
-322.0,52.0,-234.0
-314.0,134.0,-248.0
-321.0,121.0,-164.0
-270.0,198.0,60.0
-193.0,321.0,204.0
-173.0,236.0,450.0
-124.0,-150.0,714.0
-92.0,-6.0,805.0
-63.0,118.0,1041.0
-146.0,-4.0,1524.0
-158.0,10.0,1529.0
-181.0,48.0,1652.0
-244.0,-8.0,2028.0
-268.0,-17.0,2026.0
-291.0,1.0,2033.0
-268.0,218.0,2020.0
-248.0,205.0,1937.0
-210.0,133.0,1833.0
-102.0,-2.0,1498.0
-96.0,-13.0,1449.0
-78.0,-24.0,1316.0
-40.0,-88.0,974.0
-65.0,-74.0,792.0
-117.0,-55.0,513.0
-278.0,36.0,26.0
-322.0,90.0,-20.0
-408.0,100.0,49.0
-584.0,78.0,334.0
-615.0,105.0,452.0
-668.0,143.0,478.0
-774.0,306.0,566.0
-763.0,321.0,634.0
-761.0,334.0,668.0
-756.0,140.0,704.0
-764.0,128.0,735.0
-761.0,192.0,683.0
-756.0,286.0,650.0
-753.0,279.0,669.0
-768.0,219.0,680.0
-792.0,104.0,590.0
-801.0,104.0,607.0
-802.0,106.0,635.0
-804.0,136.0,684.0
-793.0,297.0,603.0
-801.0,181.0,619.0
-800.0,94.0,560.0
-792.0,136.0,595.0
-797.0,163.0,606.0
-790.0,242.0,578.0
-788.0,199.0,588.0
-785.0,205.0,626.0
-778.0,276.0,652.0


















 -,-,-
-602.0,608.0,520.0
-608.0,655.0,588.0
-538.0,380.0,364.0
-495.0,242.0,234.0
-429.0,135.0,37.0
-228.0,136.0,-114.0
-141.0,172.0,127.0
-89.0,199.0,285.0
82.0,98.0,458.0
66.0,75.0,476.0
123.0,31.0,722.0
110.0,-4.0,1540.0
83.0,30.0,1671.0
72.0,76.0,1856.0
-64.0,234.0,2040.0
-88.0,254.0,2040.0
-30.0,413.0,2040.0
218.0,644.0,2040.0
272.0,559.0,2033.0
339.0,418.0,1861.0
374.0,206.0,1136.0
303.0,58.0,979.0
207.0,-77.0,768.0
-34.0,-222.0,186.0
-67.0,-171.0,46.0
-120.0,-169.0,-115.0
-256.0,-182.0,-470.0
-273.0,-172.0,-485.0
-281.0,-121.0,-508.0
-180.0,-4.0,-416.0
-106.0,43.0,-267.0
21.0,119.0,25.0
274.0,254.0,864.0
277.0,259.0,1051.0
331.0,305.0,1158.0
410.0,328.0,1578.0
412.0,299.0,1792.0
358.0,330.0,1916.0
306.0,568.0,2040.0
281.0,528.0,2040.0
268.0,537.0,2040.0
272.0,496.0,1916.0
294.0,478.0,1784.0
298.0,374.0,1693.0
286.0,174.0,1426.0
288.0,181.0,1384.0
276.0,173.0,1270.0
228.0,-2.0,932.0
166.0,-16.0,737.0
50.0,11.0,471.0
-242.0,94.0,252.0
-339.0,93.0,258.0
-448.0,99.0,325.0
-668.0,112.0,400.0
-680.0,183.0,418.0
-698.0,302.0,441.0
-732.0,346.0,650.0
-760.0,273.0,628.0
-765.0,265.0,565.0
-780.0,268.0,524.0
-777.0,276.0,528.0
-767.0,312.0,558.0
-750.0,488.0,628.0
-764.0,413.0,604.0
-788.0,303.0,571.0
-832.0,188.0,510.0
-823.0,184.0,547.0
-811.0,215.0,553.0
-802.0,262.0,502.0
-801.0,275.0,500.0
-794.0,304.0,488.0
-788.0,308.0,576.0
-793.0,332.0,607.0
-798.0,269.0,544.0
-796.0,260.0,576.0
-792.0,279.0,582.0
-801.0,268.0,562.0
-804.0,284.0,582.0
-807.0,276.0,572.0
-811.0,259.0,557.0
-810.0,258.0,584.0
-813.0,251.0,566.0
-815.0,243.0,537.0
-804.0,280.0,604.0
-807.0,268.0,577.0
-809.0,259.0,540.0
-824.0,280.0,616.0


















 -,-,-
-731.0,319.0,460.0
-685.0,365.0,405.0
-592.0,328.0,464.0
-579.0,279.0,497.0
-562.0,255.0,507.0
-516.0,260.0,290.0
-448.0,235.0,206.0
-306.0,201.0,108.0
24.0,192.0,206.0
62.0,192.0,207.0
124.0,178.0,288.0
280.0,176.0,1012.0
270.0,140.0,1526.0
165.0,301.0,1783.0
46.0,790.0,2040.0
21.0,793.0,2040.0
-31.0,585.0,2040.0
-12.0,480.0,2040.0
10.0,507.0,1887.0
19.0,459.0,1571.0
66.0,392.0,1148.0
43.0,324.0,1060.0
-5.0,257.0,896.0
-150.0,142.0,562.0
-182.0,104.0,451.0
-208.0,29.0,274.0
-306.0,-158.0,-42.0
-319.0,-156.0,-34.0
-320.0,-69.0,-43.0
-312.0,174.0,-190.0
-321.0,174.0,-170.0
-289.0,227.0,-104.0
-156.0,418.0,10.0
-110.0,355.0,260.0
-47.0,271.0,678.0
14.0,234.0,1026.0
62.0,279.0,1105.0
101.0,249.0,1206.0
114.0,154.0,1594.0
144.0,186.0,1736.0
133.0,254.0,1888.0
80.0,434.0,2040.0
81.0,493.0,2039.0
89.0,536.0,1909.0
130.0,498.0,1486.0
126.0,444.0,1426.0
97.0,402.0,1363.0
36.0,210.0,1322.0
22.0,172.0,1346.0
6.0,177.0,1228.0
-68.0,206.0,1108.0
-100.0,200.0,997.0
-151.0,191.0,819.0
-290.0,204.0,286.0
-347.0,137.0,188.0
-426.0,58.0,171.0
-542.0,54.0,190.0
-558.0,124.0,264.0
-599.0,142.0,406.0
-716.0,106.0,528.0
-730.0,148.0,517.0
-748.0,171.0,523.0
-780.0,186.0,528.0
-777.0,267.0,578.0
-788.0,296.0,632.0
-782.0,208.0,592.0
-790.0,253.0,546.0
-789.0,308.0,556.0
-806.0,250.0,734.0
-822.0,254.0,678.0
-822.0,272.0,555.0
-832.0,220.0,588.0
-834.0,222.0,597.0
-824.0,212.0,597.0
-808.0,338.0,576.0
-790.0,310.0,595.0
-804.0,225.0,593.0
-840.0,180.0,496.0
-835.0,141.0,481.0
-826.0,162.0,531.0
-798.0,192.0,546.0
-805.0,192.0,530.0


















 -,-,-
-810.0,376.0,563.0
-794.0,401.0,467.0
-804.0,446.0,758.0
-786.0,502.0,709.0
-776.0,543.0,633.0
-790.0,460.0,506.0
-744.0,454.0,491.0
-670.0,405.0,382.0
-460.0,142.0,-54.0
-406.0,123.0,-125.0
-309.0,168.0,27.0
-152.0,188.0,328.0
-120.0,196.0,255.0
-43.0,169.0,395.0
6.0,78.0,936.0
39.0,161.0,1069.0
26.0,263.0,1094.0
0.0,396.0,1168.0
-12.0,359.0,1452.0
-60.0,413.0,1746.0
-154.0,680.0,2040.0
-152.0,755.0,2040.0
-106.0,770.0,2026.0
34.0,646.0,1884.0
51.0,540.0,1873.0
63.0,456.0,1744.0
20.0,380.0,1460.0
5.0,389.0,1334.0
-25.0,319.0,1169.0
-118.0,-34.0,708.0
-140.0,-63.0,460.0
-164.0,-96.0,176.0
-258.0,-152.0,-326.0
-284.0,-133.0,-277.0
-297.0,-45.0,-161.0
-292.0,370.0,-56.0
-323.0,436.0,-61.0
-373.0,422.0,72.0
-362.0,468.0,332.0
-357.0,468.0,361.0
-329.0,467.0,466.0
-300.0,368.0,566.0
-266.0,315.0,709.0
-204.0,367.0,781.0
-112.0,414.0,938.0
-120.0,379.0,1092.0
-93.0,435.0,1198.0
-40.0,464.0,1432.0
-6.0,441.0,1432.0
-18.0,349.0,1544.0
-70.0,358.0,1864.0
-103.0,434.0,1909.0
-118.0,552.0,1916.0
-132.0,628.0,1758.0
-132.0,532.0,1659.0
-130.0,425.0,1503.0
-148.0,312.0,1134.0
-173.0,291.0,1046.0
-213.0,261.0,940.0
-292.0,290.0,708.0
-336.0,267.0,698.0
-392.0,229.0,721.0
-492.0,152.0,642.0
-486.0,189.0,548.0
-479.0,202.0,426.0
-500.0,262.0,154.0
-514.0,297.0,150.0
-547.0,327.0,235.0
-622.0,438.0,392.0
-645.0,428.0,401.0
-681.0,387.0,468.0
-758.0,382.0,512.0
-764.0,377.0,520.0
-765.0,392.0,519.0
-764.0,386.0,512.0
-768.0,382.0,493.0
-778.0,388.0,504.0
-796.0,396.0,490.0
-798.0,380.0,487.0
-801.0,387.0,511.0
-802.0,394.0,516.0
-808.0,361.0,528.0
-813.0,409.0,574.0
-806.0,346.0,546.0
-791.0,355.0,442.0
-790.0,363.0,474.0
-808.0,258.0,458.0
-809.0,332.0,510.0


















 -,-,-
-744.0,393.0,602.0
-770.0,443.0,654.0
-806.0,374.0,728.0
-795.0,382.0,671.0
-789.0,396.0,630.0
-794.0,314.0,622.0
-778.0,325.0,577.0
-727.0,351.0,467.0
-568.0,336.0,22.0
-507.0,293.0,-117.0
-372.0,277.0,-101.0
-124.0,212.0,12.0
-99.0,160.0,77.0
-45.0,164.0,265.0
56.0,180.0,646.0
78.0,204.0,777.0
117.0,271.0,898.0
172.0,230.0,1210.0
167.0,254.0,1327.0
162.0,384.0,1683.0
32.0,750.0,2040.0
-67.0,596.0,2040.0
-66.0,553.0,2040.0
92.0,788.0,1816.0
83.0,651.0,1703.0
85.0,465.0,1546.0
34.0,98.0,1112.0
-8.0,61.0,988.0
-102.0,-25.0,808.0
-304.0,-32.0,404.0
-292.0,50.0,304.0
-249.0,76.0,250.0
-176.0,-66.0,172.0
-204.0,-124.0,73.0
-201.0,-71.0,-47.0
-266.0,166.0,-112.0
-308.0,169.0,-1.0
-328.0,228.0,101.0
-300.0,474.0,436.0
-300.0,431.0,470.0
-255.0,365.0,497.0
-156.0,246.0,686.0
-122.0,237.0,761.0
-48.0,264.0,955.0
-8.0,220.0,1344.0
41.0,211.0,1425.0
46.0,226.0,1604.0
-6.0,118.0,2014.0
15.0,184.0,1965.0
31.0,165.0,1979.0
-18.0,-140.0,2040.0
-9.0,-51.0,2023.0
11.0,-14.0,1948.0
40.0,84.0,1646.0
48.0,119.0,1557.0
50.0,153.0,1407.0
12.0,118.0,1180.0
-6.0,127.0,1088.0
-38.0,166.0,874.0
-138.0,246.0,514.0
-192.0,189.0,439.0
-273.0,129.0,387.0
-392.0,70.0,426.0
-435.0,67.0,402.0
-488.0,75.0,370.0
-634.0,42.0,374.0
-650.0,54.0,469.0
-672.0,111.0,522.0
-700.0,242.0,408.0
-731.0,214.0,451.0
-748.0,249.0,518.0
-760.0,406.0,630.0
-764.0,434.0,570.0
-791.0,396.0,548.0
-812.0,442.0,538.0
-821.0,413.0,555.0
